751998,1
752998,0
753999,0
754999,0
755998,0
756998,1
757999,1
758999,0
759998,0
760999,0
761999,0
762998,0
763998,1
764999,1
765999,0
766998,0
768000,1
768999,0
769998,1
770998,0
771999,0
772999,0
773998,0
774998,0
775999,1
776998,1
777998,1
778999,1
779999,1
780998,0
781998,1
782999,0
783998,1
784998,2
785999,1
786999,1
787998,0
788998,0
789999,1
790999,1
791998,1
792999,1
793999,1
794998,0
795998,1
796999,1
797999,2
798998,0
800000,0
800999,0
801998,0
802998,0
803999,0
804999,0
805998,0
806998,0
807999,1
808998,1
809998,1
810999,1
811999,0
812998,1
813998,0
814999,0
815998,0
816998,1
817999,1
818999,1
819998,0
820998,0
821999,1
822999,0
823998,0
824999,3
825999,0
826998,1
827998,0
828999,0
829999,1
830998,0
832000,0
832999,0
833998,0
834998,1
835999,0
836999,0
837998,0
838998,0
839999,0
840998,0
841998,1
842999,1
843999,0
844998,0
845998,1
846999,1
847998,0
848998,1
849999,0
850999,0
851998,0
852998,2
853999,0
854999,2
855998,0
856999,1
857999,0
858998,0
859998,3
860999,0
861999,0
862998,0
864000,1
864999,0
865998,0
866998,1
867999,1
868999,1
869998,1
870998,0
871999,1
872998,0
873998,0
874999,1
875999,0
876998,1
877998,2
878999,1
879998,0
880998,0
881999,0
882999,1
883998,1
884998,1
885999,0
886999,0
887998,0
888999,0
889999,0
890998,0
891998,0
892999,0
893999,0
894998,0
896000,0
896999,0
897998,0
898998,0
899999,0
900999,0
901998,2
902998,0
903999,1
904998,0
905998,1
906999,1
907999,0
908998,1
909998,1
910999,1
911998,0
912998,0
913999,0
914999,1
915998,1
916998,2
917999,0
918999,0
919998,1
920999,1
921999,1
922998,0
923998,0
924999,0
925999,0
926998,1
928000,0
928999,0
929998,1
930998,1
931999,0
932999,0
933998,0
934998,0
935999,1
936998,0
937998,2
938999,2
939999,1
940998,0
941998,1
942999,1
943998,1
944998,1
945999,1
946999,2
947998,1
948998,0
949999,2
950999,1
951998,0
952999,0
953999,1
954998,0
955998,1
956999,0
957999,1
958998,0
960000,1
960999,1
961998,0
962998,0
963999,1
964999,1
965998,2
966998,0
967999,1
968998,1
969998,0
970999,2
971999,1
972998,0
973998,0
974999,1
975998,0
976998,0
977999,2
978999,0
979998,0
980998,1
981999,1
982999,2
983998,0
984999,0
985999,0
986998,1
987998,1
988999,1
989999,0
990998,0
992000,2
992999,0
993998,1
994998,0
995999,0
996999,0
997998,0
998998,0
999999,2
1000998,1
1001998,1
1002999,1
1003999,0
1004998,1
1005998,0
1006999,1
1007998,1
1008998,0
1009999,1
1010999,0
1011998,1
1012998,0
1013999,1
1014999,1
1015998,2
1016999,1
1017999,2
1018998,0
1019998,0
1020999,1
1021999,1
1022998,1
1024000,2
1024999,1
1025998,1
1026998,2
1027999,1
1028999,2
1029998,1
1030998,0
1031999,4
1032998,0
1033998,1
1034999,0
1035999,1
1036998,0
1037998,3
1038999,0
1039998,0
1040998,1
1041999,2
1042999,0
1043998,0
1044998,0
1045999,2
1046999,1
1047998,2
1048999,0
1049999,1
1050998,0
1051998,1
1052999,0
1053999,1
1054998,0
1056000,0
1056999,0
1057998,2
1058998,1
1059999,1
1060999,0
1061998,0
1062998,0
1063999,1
1064998,2
1065998,0
1066999,1
1067999,1
1068998,2
1069998,1
1070999,0
1071998,0
1072998,1
1073999,1
1074999,0
1075998,1
1076998,0
1077999,0
1078999,0
1079998,2
1080999,0
1081999,0
1082998,1
1083998,1
1084999,1
1085999,3
1086998,0
1088000,0
1088999,1
1089998,0
1090998,1
1091999,0
1092999,1
1093998,1
1094998,0
1095999,1
1096998,0
1097998,0
1098999,0
1099999,2
1100998,2
1101998,1
1102999,0
1103998,2
1104998,0
1105999,1
1106999,0
1107998,1
1108998,2
1109999,0
1110999,1
1111998,2
1112999,0
1113999,1
1114998,2
1115998,0
1116999,1
1117999,0
1118998,1
1120000,1
1120999,1
1121998,0
1122998,2
1123999,1
1124999,0
1125998,2
1126998,3
1127999,1
1128998,0
1129998,0
1130999,1
1131999,1
1132998,1
1133998,1
1134999,2
1135998,0
1136998,0
1137999,0
1138999,0
1139998,3
1140998,2
1141999,0
1142999,1
1143998,0
1144999,0
1145999,2
1146998,0
1147998,2
1148999,0
1149999,1
1150998,2
1152000,2
1152999,0
1153998,1
1154998,0
1155999,1
1156999,1
1157998,1
1158998,1
1159999,2
1160998,0
1161998,1
1162999,1
1163999,1
1164998,1
1165998,2
1166999,4
1167998,1
1168998,1
1169999,1
1170999,1
1171998,0
1172998,2
1173999,0
1174999,2
1175998,1
1176999,0
1177999,0
1178998,2
1179998,1
1180999,2
1181999,0
1182998,0
1184000,3
1184999,4
1185998,1
1186998,1
1187999,2
1188999,2
1189998,0
1190998,2
1191999,0
1192998,1
1193998,0
1194999,3
1195999,1
1196998,1
1197998,1
1198999,1
1199998,2
1200998,2
1201999,1
1202999,0
1203998,4
1204998,0
1205999,1
1206999,2
1207998,2
1208999,1
1209999,0
1210998,1
1211998,0
1212999,1
1213999,2
1214998,1
1216000,1
1216999,1
1217998,2
1218998,1
1219999,0
1220999,0
1221998,2
1222998,1
1223999,0
1224998,1
1225998,1
1226999,1
1227999,1
1228998,3
1229998,1
1230999,2
1231998,0
1232998,1
1233999,0
1234999,0
1235998,1
1236998,1
1237999,1
1238999,2
1239998,1
1240999,1
1241999,1
1242998,1
1243998,3
1244999,1
1245999,0
1246998,1
1248000,2
1248999,0
1249998,1
1250998,2
1251999,1
1252999,3
1253998,0
1254998,2
1255999,2
1256998,0
1257998,3
1258999,0
1259999,2
1260998,3
1261998,1
1262999,0
1263998,3
1264998,2
1265999,0
1266999,1
1267998,2
1268998,2
1269999,1
1270999,1
1271998,1
1272999,3
1273999,1
1274998,0
1275998,2
1276999,1
1277999,1
1278998,1
1280000,0
1280999,1
1281998,1
1282998,2
1283999,4
1284999,1
1285998,3
1286998,1
1287999,2
1288998,2
1289998,1
1290999,1
1291999,2
1292998,2
1293998,0
1294999,1
1295998,1
1296998,0
1297999,2
1298999,1
1299998,1
1300998,2
1301999,1
1302999,0
1303998,2
1304999,1
1305999,1
1306998,3
1307998,3
1308999,3
1309999,1
1310998,1
1312000,1
1312999,2
1313998,1
1314998,3
1315999,0
1316999,3
1317998,3
1318998,1
1319999,2
1320998,0
1321998,1
1322999,1
1323999,1
1324998,3
1325998,1
1326999,2
1327998,5
1328998,2
1329999,0
1330999,1
1331998,2
1332998,0
1333999,1
1334999,2
1335998,1
1336999,0
1337999,1
1338998,2
1339998,2
1340999,3
1341999,2
1342998,1
1344000,2
1344999,1
1345998,2
1346998,2
1347999,2
1348999,1
1349998,1
1350998,0
1351999,2
1352998,0
1353998,2
1354999,0
1355999,1
1356998,1
1357998,2
1358999,2
1359998,2
1360998,1
1361999,1
1362999,0
1363998,2
1364998,0
1365999,2
1366999,3
1367998,1
1368999,2
1369999,2
1370998,2
1371998,2
1372999,1
1373999,1
1374998,4
1376000,1
1376999,2
1377998,1
1378998,2
1379999,3
1380999,2
1381998,1
1382998,1
1383999,1
1384998,2
1385998,0
1386999,1
1387999,0
1388998,2
1389998,1
1390999,2
1391998,3
1392998,1
1393999,3
1394999,0
1395998,1
1396998,1
1397999,3
1398999,2
1399998,2
1400999,1
1401999,2
1402998,1
1403998,3
1404999,2
1405999,3
1406998,0
1408000,1
1408999,3
1409998,1
1410998,3
1411999,1
1412999,0
1413998,1
1414998,1
1415999,1
1416998,3
1417998,2
1418999,2
1419999,1
1420998,2
1421998,0
1422999,3
1423998,3
1424998,2
1425999,1
1426999,3
1427998,0
1428998,3
1429999,0
1430999,2
1431998,2
1432999,1
1433999,4
1434998,1
1435998,2
1436999,1
1437999,2
1438998,3
1440000,4
1440999,2
1441998,2
1442998,2
1443999,5
1444999,1
1445998,2
1446998,0
1447999,2
1448998,3
1449998,2
1450999,4
1451999,1
1452998,3
1453998,3
1454999,0
1455998,1
1456998,1
1457999,4
1458999,2
1459998,2
1460998,2
1461999,3
1462999,1
1463998,1
1464999,2
1465999,2
1466998,2
1467998,0
1468999,1
1469999,1
1470998,2
1472000,1
1472999,0
1473998,2
1474998,2
1475999,3
1476999,2
1477998,2
1478998,1
1479999,2
1480998,1
1481998,3
1482999,4
1483999,1
1484998,3
1485998,1
1486999,3
1487998,2
1488998,2
1489999,1
1490999,1
1491998,3
1492998,1
1493999,1
1494999,1
1495998,3
1496999,0
1497999,3
1498998,2
1499998,3
1500999,3
1501999,1
1502998,2
1504000,1
1504999,3
1505998,1
1506998,3
1507999,2
1508999,1
1509998,2
1510998,1
1511999,2
1512998,1
1513998,2
1514999,1
1515999,0
1516998,0
1517998,1
1518999,1
1519998,2
1520998,1
1521999,3
1522999,3
1523998,1
1524998,4
1525999,2
1526999,6
1527998,2
1528999,2
1529999,2
1530998,0
1531998,3
1532999,2
1533999,3
1534998,1
1536000,1
1536999,4
1537998,0
1538998,2
1539999,1
1540999,2
1541998,1
1542998,1
1543999,2
1544998,2
1545998,2
1546999,1
1547999,2
1548998,1
1549998,3
1550999,2
1551998,4
1552998,2
1553999,3
1554999,1
1555998,1
1556998,2
1557999,3
1558999,1
1559998,3
1560999,3
1561999,1
1562998,1
1563998,1
1564999,3
1565999,2
1566998,5
1568000,2
1568999,3
1569998,1
1570998,1
1571999,3
1572999,3
1573998,4
1574998,2
1575999,1
1576998,1
1577998,5
1578999,1
1579999,1
1580998,4
1581998,1
1582999,1
1583998,3
1584998,3
1585999,2
1586999,0
1587998,2
1588998,2
1589999,2
1590999,2
1591998,4
1592999,1
1593999,2
1594998,3
1595998,0
1596999,1
1597999,3
1598998,1
1600000,1
1600999,2
1601998,2
1602998,3
1603999,2
1604999,6
1605998,2
1606998,2
1607999,5
1608998,3
1609998,1
1610999,2
1611999,3
1612998,5
1613998,3
1614999,3
1615998,3
1616998,1
1617999,3
1618999,3
1619998,2
1620998,4
1621999,4
1622999,4
1623998,2
1624999,2
1625999,1
1626998,2
1627998,1
1628999,0
1629999,0
1630998,3
1632000,3
1632999,1
1633998,1
1634998,3
1635999,0
1636999,3
1637998,5
1638998,4
1639999,9
1640998,10
1641998,7
1642999,12
1643999,5
1644998,12
1645998,6
1646999,5
1647998,2
1648998,2
1649999,2
1650999,3
1651998,2
1652998,2
1653999,3
1654999,2
1655998,5
1656999,3
1657999,1
1658998,3
1659998,1
1660999,2
1661999,4
1662998,3
1664000,4
1664999,3
1665998,5
1666998,2
1667999,1
1668999,2
1669998,2
1670998,1
1671999,2
1672998,1
1673998,1
1674999,1
1675999,2
1676998,2
1677998,0
1678999,5
1679998,2
1680998,1
1681999,3
1682999,4
1683998,1
1684998,3
1685999,3
1686999,2
1687998,1
1688999,2
1689999,2
1690998,3
1691998,5
1692999,3
1693999,3
1694998,1
1696000,2
1696999,4
1697998,1
1698998,2
1699999,2
1700999,1
1701998,3
1702998,2
1703999,2
1704998,3
1705998,2
1706999,1
1707999,1
1708998,2
1709998,5
1710999,2
1711998,5
1712998,2
1713999,3
1714999,2
1715998,3
1716998,1
1717999,3
1718999,2
1719998,2
1720999,0
1721999,3
1722998,2
1723998,3
1724999,3
1725999,2
1726998,0
1728000,2
1728999,3
1729998,1
1730998,1
1731999,4
1732999,1
1733998,3
1734998,2
1735999,1
1736998,2
1737998,0
1738999,4
1739999,1
1740998,2
1741998,2
1742999,3
1743998,3
1744998,2
1745999,4
1746999,3
1747998,2
1748998,0
1749999,1
1750999,4
1751998,2
1752999,3
1753999,2
1754998,2
1755998,3
1756999,1
1757999,2
1758998,3
1760000,3
1760999,3
1761998,2
1762998,1
1763999,2
1764999,4
1765998,3
1766998,3
1767999,2
1768998,2
1769998,2
1770999,1
1771999,2
1772998,3
1773998,2
1774999,2
1775998,2
1776998,2
1777999,4
1778999,2
1779998,4
1780998,3
1781999,3
1782999,4
1783998,3
1784999,3
1785999,3
1786998,4
1787998,3
1788999,1
1789999,2
1790998,2
1792000,2
1792999,2
1793998,3
1794998,3
1795999,4
1796999,1
1797998,3
1798998,4
1799999,1
1800998,1
1801998,2
1802999,2
1803999,2
1804998,3
1805998,3
1806999,1
1807998,5
1808998,3
1809999,2
1810999,3
1811998,4
1812998,3
1813999,3
1814999,2
1815998,5
1816999,6
1817999,3
1818998,2
1819998,4
1820999,5
1821999,4
1822998,4
1824000,3
1824999,2
1825998,3
1826998,3
1827999,4
1828999,2
1829998,1
1830998,3
1831999,3
1832998,4
1833998,4
1834999,2
1835999,5
1836998,2
1837998,3
1838999,2
1839998,1
1840998,1
1841999,2
1842999,1
1843998,2
1844998,3
1845999,2
1846999,4
1847998,3
1848999,1
1849999,1
1850998,4
1851998,4
1852999,2
1853999,3
1854998,2
1856000,4
1856999,2
1857998,1
1858998,2
1859999,1
1860999,4
1861998,3
1862998,1
1863999,2
1864998,2
1865998,6
1866999,2
1867999,4
1868998,3
1869998,2
1870999,5
1871998,2
1872998,3
1873999,0
1874999,3
1875998,2
1876998,3
1877999,3
1878999,3
1879998,3
1880999,4
1881999,3
1882998,1
1883998,4
1884999,3
1885999,4
1886998,2
1888000,3
1888999,2
1889998,4
1890998,2
1891999,6
1892999,3
1893998,6
1894998,3
1895999,2
1896998,6
1897998,0
1898999,0
1899999,0
1900998,2
1901998,2
1902999,1
1903998,4
1904998,3
1905999,5
1906999,2
1907998,3
1908998,1
1909999,3
1910999,3
1911998,2
1912999,2
1913999,3
1914998,5
1915998,1
1916999,3
1917999,2
1918998,3
1920000,3
1920999,2
1921998,2
1922998,3
1923999,5
1924999,2
1925998,0
1926998,2
1927999,2
1928998,3
1929998,2
1930999,1
1931999,3
1932998,4
1933998,3
1934999,3
1935998,4
1936998,2
1937999,2
1938999,2
1939998,4
1940998,2
1941999,2
1942999,5
1943998,2
1944999,2
1945999,3
999,0
1998,0
2998,0
3999,1
4999,3
5998,4
6998,3
7999,5
8998,2
9998,4
10999,4
11999,4
12998,1
13998,2
14999,2
15998,3
16998,2
17999,2
18999,2
19998,4
20998,3
21999,0
22999,1
23998,3
24999,2
25999,2
26998,4
27998,3
28999,1
29999,3
30998,3
32000,3
32999,1
33998,2
34998,3
35999,3
36999,3
37998,3
38998,3
39999,6
40998,2
41998,2
42999,2
43999,4
44998,3
45998,4
46999,1
47998,3
48998,4
49999,3
50999,3
51998,4
52998,3
53999,2
54999,2
55998,5
56999,3
57999,2
58998,2
59998,2
60999,1
61999,0
62998,0
64000,4
64999,5
65998,3
66998,3
67999,3
68999,4
69998,1
70998,4
71999,3
72998,3
73998,3
74999,2
75999,3
76998,1
77998,2
78999,2
79998,0
80998,0
81999,2
82999,2
83998,2
84998,2
85999,0
86999,0
87998,3
88999,2
89999,4
90998,3
91998,2
92999,2
93999,5
94998,3
96000,6
96999,1
97998,2
98998,2
99999,1
100999,0
101998,0
102998,1
103999,1
104998,4
105998,3
106999,2
107999,4
999,0
1998,0
2998,1
3999,4
4999,2
999,0
1998,0
2998,1
3999,2
4999,2
5998,1
6998,0
7999,1
8998,5
9998,2
10999,3
11999,0
12998,0
13998,0
14999,3
15998,5
16998,3
999,0
1998,0
2998,0
3999,2
4999,0
5998,0
6998,1
7999,1
999,0
1998,0
2998,0
3999,3
4999,3
5998,2
6998,1
7999,0
8998,1
9998,2
10999,2
11999,2
12998,0
13998,0
14999,1
15998,0
16998,0
17999,2
18999,3
19998,1
20998,0
21999,0
22999,0
23998,0
24999,0
25999,2
26998,2
27998,0
28999,2
29999,2
999,0
1998,0
2998,0
3999,3
4999,2
5998,0
6998,0
7999,2
8998,0
9998,0
10999,1
11999,0
12998,0
13998,4
14999,0
15998,0
16998,1
17999,1
18999,0
19998,0
20998,1
21999,0
22999,2
23998,0
24999,0
25999,1
26998,1
27998,0
28999,0
29999,0
30998,0
32000,0
32999,0
33998,0
34998,1
35999,0
36999,0
37998,2
38998,0
39999,0
40998,0
41998,0
42999,0
43999,1
44998,0
45998,0
46999,1
47998,0
48998,1
49999,0
50999,0
51998,1
52998,0
53999,0
54999,0
55998,0
999,0
1998,0
2998,1
3999,0
4999,0
5998,0
6998,1
7999,0
8998,0
9998,0
10999,0
11999,0
12998,0
13998,0
14999,0
15998,0
16998,2
17999,0
18999,0
19998,0
20998,0
21999,2
22999,0
23998,0
24999,0
25999,0
26998,0
27998,0
28999,0
29999,0
999,0
1998,0
2998,1
3999,1
4999,0
5998,0
6998,0
7999,0
8998,0
9998,0
10999,0
11999,0
999,0
1998,0
2998,0
3999,1
4999,0
5998,0
6998,0
