4743,0.16,0.02,0.95,-134,35,-607,-10.23,-0.97,2.30,24.37,24.30,83305,1621.08,25.44,25.44,-25.65
5038,0.17,0.03,0.95,-134,33,-606,-10.02,-1.74,1.88,24.43,24.30,83308,1621.47,25.44,25.44,-25.65
5332,0.16,0.03,0.95,-134,35,-608,-10.16,-1.32,1.67,24.37,24.30,83303,1621.27,25.44,25.44,-25.65
5625,0.16,0.04,0.96,-132,35,-607,-10.43,-1.25,1.88,24.14,24.30,83303,1621.66,25.50,25.50,-25.65
5920,0.16,0.02,0.95,-135,32,-606,-10.30,-0.14,1.88,24.31,24.30,83303,1621.08,25.50,25.50,-25.65
6215,0.17,0.03,0.94,-136,34,-606,-10.50,-0.97,2.09,24.37,24.40,83299,1621.37,25.50,25.50,-25.65
6510,0.17,0.03,0.94,-133,37,-609,-10.23,-0.21,1.95,24.43,24.40,83296,1621.66,25.50,25.50,-25.65
6803,0.15,0.02,0.97,-133,32,-609,-10.30,-0.49,2.30,24.31,24.40,83302,1621.37,25.50,25.50,-25.65
7098,0.18,0.02,0.93,-132,37,-607,-10.78,0.97,2.16,24.37,24.40,83300,1621.66,25.50,25.50,-25.65
7393,0.17,0.03,0.93,-136,33,-605,-9.53,-0.42,1.95,24.20,24.40,83302,1621.57,25.50,25.50,-25.65
7686,0.17,0.05,0.94,-136,35,-606,-9.18,-0.42,1.81,24.43,24.40,83301,1621.27,25.50,25.50,-25.65
7981,0.16,0.04,0.94,-133,34,-609,-10.30,-0.28,1.95,24.71,24.40,83301,1621.08,25.50,25.50,-25.65
8275,0.16,0.03,0.94,-134,35,-608,-10.37,-1.32,2.02,24.66,24.40,83297,1621.57,25.50,25.50,-25.65
8570,0.16,0.03,0.94,-133,34,-607,-10.37,-0.97,2.23,24.66,24.40,83298,1621.18,25.50,25.50,-25.65
8863,0.17,0.03,0.93,-134,34,-606,-10.09,0.21,1.95,24.54,24.30,83305,1621.47,25.50,25.50,-25.65
9158,0.17,0.03,0.94,-135,35,-604,-10.71,0.00,2.02,24.49,24.40,83300,1621.47,25.50,25.50,-25.65
9453,0.17,0.04,0.94,-133,34,-608,-10.09,-0.35,1.88,24.54,24.40,83303,1621.47,25.50,25.50,-25.65
9746,0.17,0.03,0.95,-131,36,-605,-9.74,-0.35,1.74,24.54,24.30,83299,1621.37,25.50,25.50,-25.65
10041,0.17,0.03,0.94,-135,33,-606,-10.23,-0.42,1.95,24.71,24.40,83299,1621.66,25.50,25.50,-25.65
10336,0.16,0.03,0.94,-131,34,-608,-10.23,-0.63,2.09,24.83,24.40,83302,1621.86,25.50,25.50,-25.65
10631,0.16,0.02,0.94,-130,31,-607,-10.30,-0.35,1.95,24.77,24.40,83303,1621.66,25.50,25.50,-25.65
10926,0.16,0.04,0.96,-132,34,-606,-10.09,-2.78,1.74,24.60,24.40,83304,1621.27,25.50,25.50,-25.65
11218,0.16,0.03,0.95,-134,37,-608,-9.88,-0.70,1.95,24.66,24.40,83300,1621.76,25.50,25.50,-25.65
11513,0.17,0.03,0.95,-134,36,-608,-10.23,-0.97,1.88,24.77,24.40,83299,1621.37,25.50,25.50,-25.65
11808,0.16,0.03,0.95,-135,34,-607,-10.57,-0.21,1.88,24.49,24.40,83302,1620.88,25.50,25.50,-25.65
12103,0.16,0.04,0.95,-129,34,-606,-10.23,-0.28,1.81,24.31,24.40,83306,1621.47,25.50,25.50,-25.65
12398,0.16,0.03,0.94,-130,34,-608,-9.74,-0.14,2.02,24.66,24.40,83298,1621.57,25.50,25.50,-25.65
12691,0.16,0.03,0.94,-130,32,-606,-10.23,-1.11,1.67,24.54,24.40,83298,1620.98,25.56,25.56,-25.66
12986,0.16,0.03,0.94,-131,36,-608,-10.09,-0.70,1.53,24.77,24.40,83300,1621.47,25.56,25.56,-25.66
13281,0.16,0.04,0.94,-132,35,-606,-10.23,-0.63,2.02,24.89,24.40,83299,1621.08,25.56,25.56,-25.66
