23574,0.15,0.08,0.94,60,39,-577,-10.50,-0.14,1.60,24.83,24.10,83416,1610.35,25.00,25.00,-25.47
23867,0.15,0.09,0.95,62,36,-579,-9.88,-0.42,2.02,24.71,24.10,83416,1610.84,25.00,25.00,-25.47
24162,0.16,0.07,0.95,65,38,-578,-10.09,-0.90,1.88,24.94,24.10,83415,1610.45,25.00,25.00,-25.47
24457,0.14,0.09,0.95,60,40,-579,-10.30,-0.83,2.09,24.83,24.10,83415,1610.35,25.00,25.00,-25.47
24750,0.14,0.07,0.95,65,38,-581,-10.30,-0.63,1.88,24.89,24.10,83412,1610.35,25.00,25.00,-25.47
25044,0.15,0.08,0.95,63,36,-581,-10.23,-1.04,1.74,24.77,24.10,83411,1610.74,25.00,25.00,-25.47
25339,0.14,0.08,0.94,65,40,-578,-10.09,-0.49,1.95,24.89,24.10,83411,1610.45,25.00,25.00,-25.47
25632,0.15,0.08,0.95,65,36,-579,-10.50,-0.90,1.95,24.94,24.10,83417,1611.23,25.00,25.00,-25.47
25927,0.15,0.08,0.95,66,41,-580,-10.23,-0.70,1.74,24.83,24.10,83410,1610.74,25.00,25.00,-25.47
26222,0.15,0.08,0.94,66,38,-579,-10.09,-0.83,1.81,24.77,24.10,83417,1610.25,25.00,25.00,-25.47
26515,0.15,0.08,0.95,64,35,-579,-10.16,-0.42,1.88,24.94,24.10,83417,1610.74,25.00,25.00,-25.47
26810,0.15,0.08,0.95,62,35,-578,-10.02,-0.63,1.67,24.66,24.10,83421,1609.86,25.00,25.00,-25.47
27105,0.16,0.08,0.94,64,36,-575,-10.23,-0.21,1.88,24.66,24.10,83418,1610.45,25.00,25.00,-25.47
27398,0.14,0.08,0.94,64,38,-577,-10.16,-0.70,2.09,24.77,24.10,83409,1610.25,25.00,25.00,-25.47
27693,0.15,0.08,0.95,65,39,-580,-10.16,-0.83,2.09,24.83,24.10,83407,1610.74,25.00,25.00,-25.47
27987,0.15,0.08,0.94,65,39,-576,-10.16,-0.63,1.81,25.00,24.10,83420,1610.06,25.00,25.00,-25.47
28280,0.14,0.07,0.95,64,38,-579,-10.50,-0.49,2.02,24.71,24.10,83411,1610.25,25.00,25.00,-25.47
28575,0.15,0.08,0.95,63,38,-578,-10.30,-0.97,1.95,24.83,24.10,83417,1609.86,25.00,25.00,-25.47
28870,0.14,0.09,0.95,62,37,-578,-8.70,-1.53,1.46,24.83,24.10,83417,1610.35,25.00,25.00,-25.47
29163,0.16,0.07,0.94,63,37,-579,-9.95,-0.70,1.74,24.54,24.10,83420,1610.16,25.00,25.00,-25.47
29458,0.16,0.09,0.95,61,41,-577,-10.16,-0.14,2.02,24.83,24.10,83420,1609.86,25.00,25.00,-25.47
29753,0.13,0.10,0.94,65,37,-578,-9.11,-0.42,1.67,25.06,24.10,83409,1610.74,25.00,25.00,-25.47
30046,0.15,0.07,0.94,63,37,-578,-10.23,-0.49,1.95,24.94,24.00,83412,1610.16,25.00,25.00,-25.47
30341,0.15,0.07,0.94,63,38,-580,-9.88,-0.49,1.95,25.11,24.10,83417,1610.06,25.00,25.00,-25.47
30636,0.15,0.09,0.94,64,38,-581,-10.57,-0.28,1.74,25.00,24.10,83411,1610.25,25.00,25.00,-25.47
30928,0.15,0.09,0.95,64,39,-578,-9.88,-0.70,1.81,25.06,24.10,83418,1610.25,25.00,25.00,-25.47
31223,0.13,0.09,0.94,64,40,-575,-9.88,-0.14,2.02,24.89,24.00,83412,1610.84,25.06,25.06,-25.47
31516,0.15,0.07,0.95,64,38,-578,-9.88,-0.07,1.81,25.29,24.10,83411,1610.35,25.06,25.06,-25.47
31811,0.15,0.08,0.94,62,39,-578,-10.16,-0.63,1.95,25.11,24.10,83421,1610.25,25.06,25.06,-25.47
32106,0.15,0.09,0.94,66,41,-579,-10.09,-0.49,1.95,24.94,24.00,83415,1609.86,25.06,25.06,-25.47
32399,0.15,0.09,0.94,64,39,-577,-9.88,-0.35,1.81,25.11,24.00,83418,1610.94,25.06,25.06,-25.47
32694,0.14,0.08,0.94,64,36,-579,-10.30,-1.04,1.81,24.83,24.00,83411,1610.35,25.06,25.06,-25.47
32989,0.15,0.08,0.94,65,35,-579,-10.16,-0.42,1.67,25.06,24.00,83412,1609.96,25.06,25.06,-25.47
33282,0.15,0.08,0.95,64,39,-578,-10.23,-0.56,1.81,25.17,24.00,83415,1611.13,25.06,25.06,-25.47
33576,0.15,0.08,0.94,62,36,-576,-10.16,-0.56,1.67,24.77,24.00,83418,1610.16,25.06,25.06,-25.47
33871,0.15,0.08,0.95,62,37,-578,-10.30,-0.83,2.02,24.89,24.00,83421,1610.25,25.06,25.06,-25.47
34164,0.15,0.08,0.94,64,38,-577,-10.02,-0.49,2.02,25.29,24.00,83411,1610.35,25.06,25.06,-25.47
34459,0.15,0.08,0.94,64,36,-580,-10.09,-0.49,1.81,24.89,24.00,83415,1610.45,25.06,25.06,-25.47
34754,0.14,0.08,0.94,63,39,-576,-10.16,-0.42,1.88,25.00,24.00,83418,1610.25,25.06,25.06,-25.47
35047,0.14,0.09,0.94,67,39,-580,-9.46,-0.49,1.60,24.83,24.00,83418,1610.25,25.06,25.06,-25.47
35342,0.15,0.08,0.94,65,39,-579,-9.88,0.07,1.60,25.11,24.00,83418,1609.96,25.06,25.06,-25.47
35635,0.15,0.08,0.94,63,36,-577,-9.88,-0.63,1.67,25.11,24.00,83418,1611.03,25.00,25.00,-25.47
35930,0.15,0.08,0.94,63,35,-577,-10.02,-0.70,1.95,24.94,24.00,83417,1610.25,25.00,25.00,-25.47
36225,0.15,0.08,0.95,64,39,-577,-10.16,-0.63,1.81,25.23,24.00,83423,1610.06,25.00,25.00,-25.47
36517,0.15,0.08,0.94,63,37,-576,-9.81,-0.42,1.81,25.23,24.00,83406,1610.35,25.06,25.06,-25.47
36812,0.15,0.08,0.95,63,35,-580,-10.23,-0.77,1.95,25.00,24.00,83406,1610.06,25.06,25.06,-25.47
37107,0.15,0.08,0.94,63,36,-579,-9.88,-0.49,1.67,25.11,24.00,83410,1611.03,25.06,25.06,-25.47
37400,0.15,0.07,0.95,65,36,-579,-9.95,-0.70,1.67,25.29,24.00,83406,1611.13,25.06,25.06,-25.47
37695,0.15,0.07,0.95,66,36,-576,-9.95,-0.56,1.81,25.11,24.00,83408,1610.35,25.06,25.06,-25.47
37988,0.16,0.08,0.94,64,37,-578,-9.60,-0.63,1.81,25.06,24.00,83411,1611.13,25.06,25.06,-25.47
38283,0.15,0.08,0.95,64,38,-577,-10.16,-0.70,1.81,25.17,24.00,83406,1611.32,25.06,25.06,-25.47
38578,0.16,0.07,0.95,65,37,-579,-10.57,-0.70,1.81,25.06,24.00,83411,1610.25,25.06,25.06,-25.47
38871,0.14,0.08,0.94,62,37,-579,-10.50,-0.63,2.09,25.00,24.00,83409,1610.25,25.06,25.06,-25.47
39165,0.15,0.08,0.94,61,40,-578,-10.43,-0.56,2.02,24.77,24.00,83411,1610.74,25.06,25.06,-25.47
39460,0.15,0.09,0.95,64,36,-578,-10.09,-1.32,1.88,25.00,24.00,83408,1609.96,25.06,25.06,-25.47
39753,0.16,0.08,0.94,64,36,-575,-10.57,-0.28,1.95,25.17,24.00,83415,1610.35,25.06,25.06,-25.47
40048,0.14,0.08,0.94,65,40,-578,-10.16,-0.49,2.02,25.06,24.00,83424,1609.77,25.06,25.06,-25.47
40343,0.15,0.08,0.95,63,38,-576,-10.16,-0.83,1.95,25.06,24.00,83416,1609.67,25.06,25.06,-25.47
40636,0.15,0.08,0.96,63,40,-577,-10.30,-0.90,1.74,25.40,24.00,83415,1610.94,25.06,25.06,-25.47
40931,0.16,0.08,0.94,63,40,-577,-10.43,-0.63,1.81,25.23,24.00,83412,1610.94,25.06,25.06,-25.47
41226,0.15,0.08,0.94,65,39,-578,-10.16,-0.42,1.95,25.23,24.00,83415,1610.74,25.06,25.06,-25.47
41521,0.15,0.07,0.94,65,42,-577,-9.95,-0.97,1.67,24.94,24.00,83410,1611.32,25.06,25.06,-25.47
41814,0.15,0.08,0.95,63,39,-578,-9.81,-0.49,1.74,25.00,24.00,83415,1610.35,25.12,25.12,-25.48
42108,0.16,0.08,0.94,65,38,-578,-9.81,-0.42,1.67,25.17,24.00,83411,1610.84,25.12,25.12,-25.48
42401,0.16,0.08,0.94,63,40,-580,-10.30,-0.49,1.67,25.34,24.00,83415,1610.74,25.12,25.12,-25.48
42696,0.15,0.08,0.94,64,36,-577,-9.88,-0.63,1.74,25.06,24.00,83419,1610.16,25.12,25.12,-25.48
42991,0.15,0.08,0.94,63,37,-577,-10.09,-0.42,1.67,25.11,24.00,83410,1609.96,25.12,25.12,-25.48
43284,0.14,0.08,2.94,63,38,-580,-9.95,-0.35,1.88,24.94,24.00,83418,1610.35,25.12,25.12,-25.48
43579,0.15,0.08,0.94,63,36,-578,-9.74,-0.77,1.88,25.11,24.00,83412,1610.74,25.12,25.12,-25.48
43874,0.15,0.08,0.95,64,35,-580,-10.02,-0.63,1.81,25.17,24.00,83418,1610.74,25.12,25.12,-25.48
44167,0.15,0.08,0.94,64,36,-578,-10.02,-0.42,1.53,25.23,24.00,83407,1610.25,25.12,25.12,-25.48
44462,0.15,0.08,0.95,64,37,-577,-10.23,-0.49,1.88,25.34,24.00,83410,1610.74,25.12,25.12,-25.48
44756,0.15,0.08,0.95,62,37,-579,-10.09,-1.18,1.74,25.29,24.00,83410,1610.45,25.12,25.12,-25.48
45049,0.16,0.08,0.95,64,39,-577,-10.02,-0.97,1.60,25.29,24.00,83418,1610.94,25.12,25.12,-25.48
45344,0.16,0.07,0.95,66,40,-577,-10.30,-0.90,1.81,24.89,24.00,83416,1610.84,25.12,25.12,-25.48
45639,0.17,0.08,0.97,65,40,-578,-10.64,-2.50,0.83,25.17,24.00,83417,1611.32,25.12,25.12,-25.48
45932,0.16,0.07,0.95,65,37,-576,-10.50,-1.25,1.88,25.29,24.00,83406,1610.94,25.12,25.12,-25.48
46227,0.16,0.07,0.94,64,40,-579,-10.02,-0.70,2.02,25.29,24.00,83410,1610.35,25.12,25.12,-25.48
46522,0.15,0.08,0.94,62,38,-578,-9.67,-0.56,1.74,25.40,24.00,83407,1610.74,25.12,25.12,-25.48
46815,0.14,0.08,0.95,65,36,-576,-10.57,-1.04,2.02,25.40,24.00,83416,1610.45,25.12,25.12,-25.48
47110,0.15,0.08,0.95,63,38,-577,-10.09,-0.83,1.60,25.23,24.00,83415,1611.03,25.12,25.12,-25.48
47405,0.15,0.09,0.94,62,40,-580,-10.02,-0.63,1.95,25.40,24.00,83415,1610.35,25.12,25.12,-25.48
47697,0.15,0.08,0.94,62,37,-578,-10.09,-0.90,1.81,25.46,24.00,83415,1610.94,25.12,25.12,-25.48
47992,0.16,0.07,0.95,67,38,-578,-9.95,-0.83,1.74,25.23,24.00,83408,1610.84,25.12,25.12,-25.48
48287,0.15,0.08,0.94,65,37,-578,-10.23,-0.42,1.74,25.29,24.00,83412,1610.45,25.12,25.12,-25.48
48580,0.16,0.08,0.95,63,37,-574,-10.16,-0.83,1.95,25.34,24.00,83411,1610.16,25.12,25.12,-25.48
48875,0.15,0.08,0.94,64,38,-578,-10.16,-0.21,1.46,25.06,24.00,83409,1611.03,25.12,25.12,-25.48
49170,0.15,0.08,0.95,64,38,-578,-10.09,-0.35,1.74,25.46,24.00,83410,1610.94,25.12,25.12,-25.48
49463,0.16,0.08,0.95,64,38,-580,-10.02,-0.83,1.60,25.17,24.00,83415,1610.94,25.12,25.12,-25.48
49758,0.15,0.08,0.94,62,39,-578,-10.09,-0.49,1.67,25.51,24.00,83410,1611.52,25.12,25.12,-25.48
50053,0.15,0.08,0.94,63,37,-575,-9.81,-0.49,2.02,25.57,24.00,83411,1610.94,25.12,25.12,-25.48
50345,0.16,0.08,0.95,61,37,-579,-10.30,-0.49,1.81,25.23,24.00,83409,1611.42,25.12,25.12,-25.48
50640,0.16,0.07,0.96,62,40,-575,-10.50,-1.25,1.88,25.46,24.00,83401,1611.03,25.12,25.12,-25.48
50935,0.15,0.08,0.95,64,40,-579,-9.88,-0.83,2.09,25.40,24.00,83411,1610.45,25.12,25.12,-25.48
51228,0.14,0.08,0.95,64,40,-577,-9.74,-0.70,1.60,25.11,24.00,83412,1611.32,25.12,25.12,-25.48
51523,0.16,0.07,0.95,63,38,-578,-10.02,-1.32,1.74,25.29,24.00,83418,1610.94,25.19,25.19,-25.48
51818,0.14,0.08,0.95,62,39,-578,-10.02,-0.97,2.02,25.51,24.00,83409,1611.23,25.19,25.19,-25.48
52111,0.15,0.08,0.94,66,36,-578,-10.23,-0.83,1.53,25.57,24.00,83408,1610.94,25.19,25.19,-25.48
52406,0.15,0.08,0.94,63,39,-578,-10.30,-1.04,1.74,25.46,24.00,83405,1610.84,25.19,25.19,-25.48
52701,0.16,0.07,0.95,62,38,-579,-10.30,-0.63,2.02,25.51,24.00,83405,1611.03,25.19,25.19,-25.48
52996,0.16,0.07,0.94,62,39,-579,-10.16,-0.63,1.88,25.23,24.00,83417,1610.74,25.19,25.19,-25.48
53288,0.00,2.00,0.51,64,39,-574,-9.74,-0.56,1.81,25.34,24.00,83406,1610.74,25.19,25.19,-25.48
53583,0.16,0.08,0.94,64,39,-579,-10.02,-0.70,1.60,25.57,24.00,83409,1611.23,25.19,25.19,-25.48
53878,0.15,0.08,0.94,64,36,-577,-10.09,-0.56,1.74,25.57,24.00,83410,1610.06,25.19,25.19,-25.48
54171,0.15,0.08,0.94,63,40,-574,-9.95,-0.42,1.95,25.57,24.00,83412,1611.13,25.19,25.19,-25.48
54466,0.14,0.08,0.95,65,37,-580,-9.95,-0.63,1.60,25.51,24.00,83415,1610.35,25.19,25.19,-25.48
54759,0.14,0.09,0.94,66,41,-578,-10.50,-0.70,1.74,25.23,24.00,83419,1610.35,25.19,25.19,-25.48
55054,0.14,0.08,0.94,65,40,-577,-10.16,-0.49,1.81,25.57,24.00,83418,1610.35,25.12,25.12,-25.48
55349,0.15,0.08,0.94,65,38,-576,-10.02,-0.70,1.95,25.51,24.00,83417,1610.94,25.12,25.12,-25.48
55644,0.16,0.09,0.93,63,38,-579,-8.90,-6.68,0.63,25.74,24.00,83411,1610.94,25.12,25.12,-25.48
55937,0.16,0.07,0.95,66,39,-578,-10.23,-1.04,1.95,25.63,24.00,83417,1610.45,25.19,25.19,-25.48
56231,0.15,0.08,0.94,64,39,-579,-10.23,-0.77,1.67,25.57,24.00,83409,1610.35,25.19,25.19,-25.48
56526,0.15,0.08,0.94,62,38,-577,-10.02,-0.63,1.74,25.46,24.00,83412,1610.06,25.19,25.19,-25.48
56819,0.15,0.07,0.95,63,38,-573,-9.95,-0.49,1.88,25.80,24.00,83404,1610.35,25.19,25.19,-25.48
57114,0.14,0.08,0.94,63,39,-576,-10.09,-0.35,1.95,25.63,24.00,83405,1610.84,25.19,25.19,-25.48
57407,0.15,0.08,0.94,65,39,-577,-10.09,-0.90,1.88,25.74,24.00,83412,1610.25,25.19,25.19,-25.48
57702,0.15,0.08,0.94,63,39,-580,-9.95,-0.70,1.81,25.40,24.00,83404,1611.13,25.19,25.19,-25.48
57997,0.15,0.09,0.95,64,38,-579,-9.74,-0.70,1.67,25.46,24.00,83403,1611.23,25.19,25.19,-25.48
58290,0.15,0.08,0.95,64,39,-578,-9.81,-0.42,1.74,25.51,24.00,83411,1610.84,25.19,25.19,-25.48
58585,0.15,0.08,0.95,64,38,-576,-9.88,-0.70,1.67,25.69,24.00,83416,1610.74,25.19,25.19,-25.48
58880,0.15,0.08,0.95,62,37,-576,-9.60,-0.77,1.60,25.51,24.00,83412,1610.06,25.19,25.19,-25.48
59172,0.15,0.07,0.94,64,40,-577,-9.53,-0.07,1.46,25.63,24.00,83410,1609.96,25.19,25.19,-25.48
59467,0.15,0.08,0.95,62,36,-578,-10.30,-0.49,1.60,25.69,24.00,83408,1610.35,25.19,25.19,-25.48
59760,0.15,0.08,0.94,63,40,-575,-9.60,-0.49,1.74,25.51,24.00,83408,1610.84,25.19,25.19,-25.48
60055,0.15,0.08,0.95,63,39,-577,-10.16,-0.63,1.81,25.34,24.00,83411,1610.84,25.19,25.19,-25.48
60350,0.14,0.08,0.95,64,39,-575,-10.16,-0.83,1.81,25.40,24.00,83421,1609.57,25.25,25.25,-25.48
60643,0.15,0.07,0.95,64,35,-576,-9.95,-0.77,1.60,25.63,24.00,83418,1610.94,25.25,25.25,-25.48
60938,0.15,0.08,0.94,63,41,-576,-10.09,-0.70,1.81,25.63,24.00,83415,1610.25,25.25,25.25,-25.48
61233,0.15,0.08,0.94,65,38,-578,-10.09,-0.70,1.60,25.57,24.00,83417,1610.25,25.25,25.25,-25.48
61526,0.15,0.08,0.94,65,39,-576,-9.95,-0.77,1.81,25.80,24.00,83410,1611.13,25.25,25.25,-25.48
61820,0.15,0.07,0.95,65,38,-576,-9.81,-0.49,1.88,25.57,24.00,83410,1610.35,25.25,25.25,-25.48
62115,0.15,0.08,0.95,64,38,-576,-9.95,-0.70,1.67,25.57,24.00,83415,1610.84,25.25,25.25,-25.48
62408,0.16,0.08,0.95,65,38,-577,-10.16,-0.49,1.67,25.57,24.00,83411,1611.23,25.25,25.25,-25.48
62703,0.15,0.07,0.95,64,37,-576,-10.16,-0.77,1.81,25.69,24.00,83408,1611.32,25.25,25.25,-25.48
62998,0.14,0.09,0.96,62,37,-576,-9.81,-4.10,1.39,25.57,24.00,83411,1610.84,25.25,25.25,-25.48
63291,0.15,0.08,0.94,63,41,-575,-10.37,-0.77,1.67,25.63,24.00,83408,1610.94,25.25,25.25,-25.48
63586,0.15,0.08,0.95,65,40,-580,-10.16,-0.97,1.88,25.86,24.00,83418,1610.06,25.25,25.25,-25.48
63881,0.15,0.08,0.94,62,40,-577,-9.95,-0.56,1.88,25.74,24.00,83412,1610.35,25.25,25.25,-25.48
64174,0.16,0.08,0.94,62,40,-577,-9.81,-0.70,1.74,25.57,24.00,83415,1610.25,25.25,25.25,-25.48
64468,0.16,0.09,0.95,66,41,-579,-10.23,-0.83,1.88,25.46,24.00,83410,1610.25,25.25,25.25,-25.48
64763,0.15,0.09,0.95,63,37,-579,-10.02,-0.49,1.67,25.46,24.00,83412,1610.45,25.25,25.25,-25.48
65056,0.16,0.07,2.95,65,39,-575,-9.88,-0.35,1.88,25.80,24.00,83411,1610.06,25.25,25.25,-25.48
65351,0.15,0.08,0.94,63,38,-578,-10.02,-0.90,1.88,25.46,24.00,83411,1611.03,25.25,25.25,-25.48
65646,0.15,0.08,0.94,62,39,-576,-9.88,-0.35,1.60,25.80,24.00,83410,1610.74,25.25,25.25,-25.48
65939,0.15,0.08,0.95,66,39,-578,-9.88,-0.63,1.95,25.74,24.00,83411,1610.84,25.25,25.25,-25.48
66234,0.14,0.08,0.94,64,38,-579,-9.88,-0.77,1.88,25.80,24.00,83410,1611.13,25.25,25.25,-25.48
66527,0.15,0.08,0.94,63,39,-575,-10.02,-0.35,1.95,25.57,24.00,83411,1611.23,25.19,25.19,-25.48
66822,0.15,0.08,0.94,64,37,-576,-10.30,-0.70,1.74,25.69,24.00,83415,1610.16,25.19,25.19,-25.48
67117,0.15,0.08,0.95,60,36,-576,-9.88,-0.90,1.74,25.57,24.00,83407,1610.74,25.19,25.19,-25.48
67409,0.15,0.08,0.94,65,38,-577,-10.09,-0.83,1.60,25.86,24.00,83408,1610.35,25.25,25.25,-25.48
67704,0.15,0.08,0.94,60,36,-577,-9.88,-0.35,1.67,25.74,24.00,83410,1611.13,25.25,25.25,-25.48
